
"日/月","1","2","3","4","5","6","7","8","9","10","11","12"
"01","1.0","14.5","0.0","0.0","0.0","9.5","0.0","0.0","0.0","0.0","29.0","0.0"
"02","0.5","28.5","0.0","0.0","22.0","0.0","0.0","0.0","0.0","0.0","59.0","0.0"
"03","0.0","38.0","0.0","0.0","1.5","1.0","0.0","10.0","0.0","0.0","12.5","0.0"
"04","T","44.0","0.3","0.0","0.0","0.0","0.0","0.0","0.0","11.5","4.5","0.0"
"05","13.0","25.0","7.5","0.0","0.0","1.0","T","0.0","0.0","5.5","25.5","3.0"
"06","48.0","0.0","7.5","10.0","0.0","2.5","24.0","0.0","0.0","0.0","1.5","12.0"
"07","63.5","38.5","3.0","1.5","1.5","0.5","0.0","0.0","0.0","9.0","0.0","57.5"
"08","71.5","19.5","23.5","0.0","21.0","7.0","0.0","0.0","191.0","43.0","0.0","46.5"
"09","15.0","5.0","0.0","0.0","0.0","0.0","0.0","0.0","200.0","27.5","16.0","54.0"
"10","0.0","33.0","0.0","0.0","0.0","7.0","22.5","0.0","126.0","17.5","17.0","25.5"
"11","0.0","16.5","0.0","0.0","0.0","16.0","71.5","0.5","0.1","27.0","0.0","13.0"
"12","0.0","0.0","0.0","0.5","0.0","0.0","0.5","6.0","0.0","47.5","T","3.0"
"13","0.7","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","16.0","16.5","35.5"
"14","0.0","0.0","0.2","18.0","0.0","6.0","0.0","34.0","1.5","16.0","0.5","56.5"
"15","0.0","0.0","4.0","21.0","0.0","27.0","0.0","T","9.0","3.0","0.0","7.5"
"16","0.0","0.4","1.0","4.5","0.0","1.0","6.0","0.1","2.5","41.5","7.0","0.0"
"17","0.5","1.0","2.5","14.0","0.0","29.5","0.1","0.0","0.0","72.5","20.5","T"
"18","21.0","0.0","0.5","0.0","0.0","4.5","0.0","10.0","0.0","8.0","0.0","0.0"
"19","43.0","0.0","1.5","0.0","0.0","0.0","0.0","0.5","0.0","13.0","12.5","0.0"
"20","17.5","0.1","11.0","0.0","0.0","0.0","0.0","0.0","0.0","T","0.0","0.0"
"21","15.5","24.5","1.0","0.0","0.0","17.5","11.0","0.0","0.0","0.0","1.0","0.0"
"22","0.5","46.0","0.0","0.0","0.0","95.0","0.0","0.0","0.0","T","10.5","0.0"
"23","10.5","0.5","0.0","0.0","4.0","19.5","0.2","2.5","0.1","21.0","16.0","71.5"
"24","6.0","T","0.0","39.0","0.0","0.0","0.0","0.5","5.5","0.0","4.5","43.0"
"25","8.5","12.0","0.0","0.0","0.0","0.0","0.0","0.2","9.5","0.0","0.2","17.0"
"26","60.0","0.5","0.0","0.0","0.0","0.0","0.0","0.7","0.5","1.0","5.0","6.5"
"27","4.0","0.0","0.0","0.2","0.0","0.0","0.0","0.7","1.2","0.0","T","14.0"
"28","19.5","13.0","5.0","0.0","0.0","0.0","0.0","7.0","3.5","0.0","2.0","6.5"
"29","38.5","--","0.0","0.0","1.5","0.0","0.0","0.3","8.0","0.0","0.0","1.5"
"30","41.0","--","T","0.0","0.0","0.0","0.0","6.0","0.0","8.5","0.0","28.0"
"31","42.5","--","0.9","--","0.5","--","0.0","12.0","--","14.5","--","76.0"
"總和","541.7","360.5","69.4","108.7","52.0","244.5","135.8","92.0","558.4","403.5","261.2","578.0"
