
"日/月","1","2","3","4","5","6","7","8","9","10","11","12"
"01","0.0","9.5","12.7","0.0","1.4","22.0","0.0","0.0","0.2","40.0","52.5","17.3"
"02","0.1","23.5","3.4","0.0","1.0","1.5","0.0","0.0","1.5","3.5","2.0","8.6"
"03","24.5","2.6","6.0","8.5","3.5","0.0","0.0","0.0","0.0","223.5","0.9","0.0"
"04","2.7","0.0","1.0","11.9","7.3","0.0","0.0","0.0","0.0","63.0","1.9","T"
"05","13.3","0.0","0.0","0.0","2.8","0.0","0.0","3.5","0.0","29.1","0.0","37.0"
"06","15.5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.2","90.4","30.5"
"07","13.8","0.0","27.7","0.0","0.0","0.0","0.0","0.0","0.0","5.3","147.6","4.1"
"08","22.5","0.0","0.0","T","0.0","0.0","0.0","0.0","0.0","11.5","74.9","15.1"
"09","18.0","8.1","2.2","0.4","0.0","0.0","0.7","7.5","4.1","23.5","146.0","36.3"
"10","32.5","0.7","49.6","0.1","0.0","7.5","32.9","0.5","0.0","T","69.0","39.6"
"11","35.5","13.0","40.0","0.3","0.0","0.0","2.1","0.1","0.0","5.0","63.5","10.7"
"12","13.7","1.7","3.2","0.0","42.0","0.5","0.4","2.6","0.0","1.3","21.3","35.5"
"13","6.0","24.1","0.0","0.0","21.5","6.0","5.6","0.0","0.0","7.0","20.5","17.5"
"14","8.3","25.8","0.0","0.0","77.1","0.0","0.0","1.1","5.5","21.9","6.9","29.3"
"15","16.0","8.8","5.7","0.0","7.4","0.0","0.1","0.0","0.1","3.1","86.8","32.0"
"16","6.5","1.4","0.0","1.2","78.5","0.0","7.0","0.0","0.0","0.0","9.0","11.5"
"17","4.5","9.3","0.0","28.7","19.0","0.0","0.0","0.0","0.0","0.0","3.8","1.1"
"18","5.0","24.5","0.7","0.5","0.0","0.0","0.2","0.0","T","0.2","3.2","1.6"
"19","3.9","65.0","T","0.0","0.0","0.4","1.2","0.0","5.6","0.0","29.0","22.9"
"20","29.2","32.8","0.0","0.0","0.0","0.0","56.9","0.0","3.5","23.3","4.8","21.5"
"21","20.5","0.6","3.5","0.0","T","T","13.0","0.0","0.0","2.0","T","10.4"
"22","0.1","0.0","8.6","13.5","0.5","0.0","0.0","0.0","0.0","0.0","0.0","19.2"
"23","10.0","0.0","0.2","5.0","7.0","0.0","0.0","0.0","0.5","0.0","21.6","20.3"
"24","7.0","10.8","1.0","0.0","20.5","14.9","0.0","0.0","T","2.0","0.0","1.6"
"25","21.6","5.0","0.8","0.0","0.1","92.3","0.0","0.2","0.6","0.5","0.0","T"
"26","39.2","T","11.5","0.0","5.5","0.5","0.0","12.5","8.5","0.0","T","1.5"
"27","24.9","0.0","51.2","0.0","65.9","0.0","0.1","2.5","0.6","2.7","0.3","20.7"
"28","16.0","0.0","14.1","0.0","45.3","2.7","0.0","30.2","2.2","T","2.7","0.0"
"29","16.0","--","0.0","T","0.0","0.4","0.0","30.3","0.0","0.0","21.5","25.2"
"30","4.5","--","0.0","0.2","0.0","0.0","0.0","3.4","19.8","0.0","16.0","34.8"
"31","0.4","--","0.0","--","0.0","--","0.0","0.0","--","0.6","--","17.3"
"總和","431.7","267.2","243.1","70.3","406.3","148.7","120.2","94.4","52.7","473.2","896.1","523.1"
