
"日/月","1","2","3","4","5","6","7","8","9","10","11","12"
"01","11.7","14.5","16.1","21.3","24.8","25.6","28.3","30.1","28.0","24.8","23.1","17.6"
"02","14.1","14.9","13.1","21.6","22.9","24.3","28.7","29.5","27.4","24.1","24.6","14.8"
"03","13.3","17.3","13.3","19.5","21.6","24.1","29.5","28.7","27.5","21.3","24.2","16.3"
"04","13.4","17.2","12.9","14.5","20.2","26.5","29.8","29.2","27.4","22.1","26.8","19.1"
"05","16.2","16.5","16.8","15.5","21.6","27.8","29.4","29.5","27.0","23.2","26.8","19.0"
"06","12.7","16.6","15.9","16.9","24.1","29.0","28.7","31.1","26.4","23.9","24.9","21.5"
"07","12.1","19.3","13.2","19.6","25.4","28.7","29.5","30.4","27.1","24.4","23.5","23.5"
"08","14.7","19.2","14.5","19.1","27.4","28.9","30.0","29.9","27.7","25.0","22.5","17.2"
"09","14.3","17.7","16.9","18.0","29.0","28.1","29.7","29.2","27.9","25.3","20.9","14.3"
"10","12.3","18.2","15.1","20.8","28.0","27.8","27.3","29.3","28.5","25.9","19.7","14.3"
"11","10.9","13.0","14.5","18.9","28.7","28.2","29.3","29.1","28.1","26.2","19.7","15.0"
"12","11.3","13.2","15.1","19.0","25.5","28.3","29.0","28.4","27.8","25.2","19.9","17.3"
"13","14.4","14.6","17.7","21.0","21.6","27.9","28.0","29.0","27.9","25.4","20.2","18.3"
"14","16.5","11.1","20.7","21.8","20.5","28.7","28.5","29.0","27.8","24.8","21.0","19.5"
"15","12.2","12.5","14.4","23.4","22.2","29.5","27.9","29.5","28.0","24.0","21.4","17.1"
"16","9.5","17.2","13.2","22.4","20.9","29.1","27.4","29.9","27.5","24.5","24.7","14.4"
"17","12.1","16.6","15.5","17.9","21.0","29.3","27.9","30.5","27.1","24.1","24.8","15.4"
"18","15.0","14.6","18.5","19.8","24.5","29.1","28.5","30.6","27.2","23.7","23.9","17.6"
"19","16.8","15.3","18.5","19.4","24.8","29.6","29.5","30.4","24.9","23.1","22.4","16.3"
"20","16.4","15.1","21.5","19.2","24.2","30.1","29.0","30.2","24.1","23.1","20.7","18.0"
"21","13.9","15.0","20.9","22.1","25.0","29.4","29.0","29.2","24.4","23.8","21.4","18.5"
"22","14.9","16.8","12.8","21.2","26.0","30.0","29.5","28.8","24.5","23.4","23.2","15.3"
"23","15.3","17.8","13.8","18.1","25.2","30.5","30.0","29.7","24.2","23.9","20.1","14.0"
"24","12.8","17.7","14.2","22.2","21.5","28.1","30.5","29.3","24.4","24.2","19.4","12.8"
"25","14.0","18.7","14.9","21.5","22.2","27.0","29.6","29.1","26.7","22.6","21.0","14.8"
"26","14.8","20.5","12.6","23.1","23.6","28.7","29.9","29.1","26.1","22.0","22.4","15.8"
"27","16.3","19.2","12.5","25.9","23.2","28.9","30.7","28.4","26.8","22.8","22.7","16.0"
"28","15.3","16.3","14.8","23.1","21.3","28.1","30.7","28.3","28.8","23.5","22.3","17.4"
"29","11.6","--","18.2","24.5","22.0","27.2","31.2","28.5","28.7","23.0","22.2","17.0"
"30","11.4","--","16.6","23.7","23.5","28.2","29.9","28.9","26.5","22.6","21.9","15.3"
"31","11.6","--","18.8","--","25.4","--","30.1","27.9","--","22.4","--","15.0"
"平均","13.6","16.3","15.7","20.5","23.8","28.2","29.3","29.4","26.9","23.8","22.4","16.7"
