
"日/月","1","2","3","4","5","6","7","8","9","10","11","12"
"01","16.5","0.0","6.5","11.8","14.3","0.0","0.0","1.3","18.5","0.0","18.0","0.0"
"02","3.3","6.4","20.2","2.3","0.0","0.5","0.0","2.6","0.0","0.0","5.6","0.0"
"03","23.5","5.8","0.8","8.2","0.0","3.7","0.0","0.0","0.0","0.7","11.7","0.0"
"04","24.0","3.7","0.0","10.6","1.7","6.5","0.0","0.0","0.0","0.3","24.0","0.7"
"05","24.0","5.9","0.0","17.3","0.0","5.2","0.8","0.0","0.0","8.3","24.0","2.9"
"06","19.7","14.5","0.0","9.5","0.0","0.0","0.0","0.0","0.0","14.0","16.9","6.5"
"07","24.0","18.2","0.0","0.0","1.0","0.0","0.0","0.0","0.0","4.3","8.1","5.5"
"08","24.0","24.0","0.0","0.0","0.0","0.0","0.0","0.0","0.2","0.3","0.8","10.3"
"09","24.0","24.0","0.0","18.1","0.8","1.0","0.0","0.0","0.0","8.5","0.1","0.7"
"10","22.0","24.0","7.5","2.4","3.5","2.8","0.0","0.0","0.0","0.7","3.1","0.0"
"11","9.8","24.0","1.5","16.2","21.0","11.2","0.0","0.0","0.0","0.6","23.3","0.0"
"12","23.3","21.6","0.0","17.5","18.6","6.1","5.8","0.0","0.5","1.7","23.0","6.3"
"13","18.9","13.3","7.4","6.4","4.9","7.3","11.1","0.0","0.2","1.7","22.7","1.5"
"14","0.0","0.0","9.2","8.3","0.0","5.6","0.0","2.6","0.0","2.5","10.3","16.0"
"15","0.0","15.3","16.2","0.0","5.7","0.0","0.0","3.0","4.5","0.6","19.2","24.0"
"16","9.3","9.2","0.0","0.0","6.4","4.5","0.0","0.0","0.0","1.0","17.3","22.5"
"17","17.8","0.0","0.0","1.0","7.2","2.1","0.0","0.0","4.0","12.3","0.0","23.7"
"18","2.5","0.0","0.0","2.9","7.2","0.0","2.4","0.0","7.9","3.1","0.0","21.9"
"19","0.0","21.1","0.0","21.7","0.7","0.0","0.5","0.0","0.8","4.7","0.0","20.5"
"20","0.0","20.0","6.1","11.8","5.5","0.5","0.0","5.4","7.2","0.0","0.0","20.4"
"21","0.0","23.2","11.7","12.5","5.6","0.0","0.0","16.9","7.7","3.3","1.2","24.0"
"22","3.9","24.0","0.0","0.0","8.2","0.2","0.0","12.3","9.3","2.4","7.4","14.9"
"23","13.2","21.0","0.0","0.0","0.2","0.8","0.0","2.5","1.1","0.9","0.0","24.0"
"24","1.8","8.8","8.0","3.3","2.3","2.0","0.0","0.0","0.0","6.4","2.1","22.3"
"25","2.9","0.0","11.8","14.8","0.0","0.0","0.0","0.0","0.8","0.5","9.7","23.7"
"26","6.1","0.0","9.5","0.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","19.5"
"27","11.1","21.1","11.7","9.0","0.0","0.0","0.0","0.0","4.2","0.9","8.2","2.8"
"28","0.0","5.7","5.0","3.5","0.0","0.0","0.0","2.2","6.6","0.0","9.6","11.8"
"29","0.6","--","21.8","0.0","2.3","0.0","0.0","12.6","3.5","0.5","0.0","24.0"
"30","0.0","--","24.0","3.5","0.0","0.0","0.0","0.0","0.3","3.3","0.0","15.5"
"31","0.0","--","23.2","--","0.0","--","0.0","13.9","--","10.8","--","0.0"
"總和","326.2","354.8","202.1","212.8","117.1","60.0","20.6","75.3","77.3","94.3","266.3","365.9"
