
"日/月","1","2","3","4","5","6","7","8","9","10","11","12"
"01","15.0","0.0","7.8","11.0","0.0","5.4","4.2","0.0","1.5","0.0","0.0","10.3"
"02","0.0","0.0","11.2","10.6","0.0","0.7","7.4","0.2","0.0","0.0","0.0","4.8"
"03","0.0","11.4","0.0","11.5","0.0","0.0","0.0","9.0","2.1","0.0","0.0","9.4"
"04","0.0","19.3","15.7","13.5","0.0","0.0","0.0","0.0","0.4","0.0","0.0","15.4"
"05","0.0","11.1","12.6","3.9","0.0","0.3","0.3","0.0","0.0","1.4","4.8","13.3"
"06","0.0","9.5","0.0","8.5","0.0","0.0","0.0","0.0","0.0","0.0","8.1","14.9"
"07","0.0","12.8","0.0","18.5","2.2","7.9","1.0","0.0","0.0","0.0","2.6","18.7"
"08","0.0","0.5","4.7","2.0","0.0","7.3","1.2","0.0","0.0","0.1","15.0","14.0"
"09","0.0","2.0","1.8","3.5","0.0","8.0","0.0","0.0","0.0","0.1","2.2","17.4"
"10","0.0","0.0","14.2","0.0","5.1","0.0","2.1","0.1","0.0","3.2","9.0","15.2"
"11","0.0","0.0","0.0","6.8","10.1","2.2","0.0","0.3","0.0","13.6","0.0","14.0"
"12","17.2","0.0","2.9","10.5","7.0","0.0","0.0","0.0","8.8","12.4","11.8","9.2"
"13","8.0","1.9","15.8","0.0","0.0","0.0","0.0","0.0","9.3","14.5","14.4","0.0"
"14","10.5","0.0","10.8","0.0","0.0","0.0","0.0","0.0","0.1","0.6","4.7","14.4"
"15","16.8","0.0","0.0","1.0","0.0","0.0","0.9","0.0","0.7","5.4","0.0","15.4"
"16","7.2","16.0","0.0","0.0","5.3","0.0","0.0","0.0","0.0","8.4","0.0","17.7"
"17","20.3","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.5","0.0","16.2"
"18","2.7","0.0","0.5","0.0","4.0","0.0","0.0","0.0","0.0","9.5","0.0","6.8"
"19","13.3","0.0","7.3","0.0","7.3","0.0","0.0","0.0","0.4","10.7","0.0","15.0"
"20","0.0","7.2","0.0","3.6","6.2","0.0","0.0","0.0","0.9","9.8","4.0","13.0"
"21","0.0","0.0","0.0","11.5","10.7","0.0","0.0","0.2","0.0","15.1","4.3","13.6"
"22","0.0","8.8","1.2","24.0","21.1","0.0","0.0","6.0","0.0","13.1","0.5","13.7"
"23","0.0","0.5","6.2","19.3","17.2","0.0","0.0","4.4","0.0","1.6","10.9","11.6"
"24","8.5","0.0","6.0","16.5","0.0","0.0","0.0","0.0","10.6","0.0","0.8","6.4"
"25","20.2","0.0","1.8","3.2","0.5","0.0","2.6","0.0","1.5","0.0","1.8","7.4"
"26","19.5","6.1","0.0","1.0","2.9","1.8","1.5","0.0","3.4","0.0","0.0","0.1"
"27","10.0","14.2","5.7","3.9","14.1","0.0","0.0","8.8","14.6","0.0","4.9","2.1"
"28","8.5","6.5","20.3","0.0","20.1","0.0","0.0","0.0","13.3","3.0","10.0","0.4"
"29","0.0","0.0","2.5","0.0","5.5","1.1","0.0","3.4","0.9","2.8","13.9","0.0"
"30","0.0","--","10.2","0.0","2.1","2.5","0.0","0.5","1.7","0.0","10.5","4.2"
"31","0.0","--","10.2","--","4.7","--","0.0","2.1","--","0.0","--","0.0"
"總和","177.7","127.8","169.4","184.3","146.1","37.2","21.2","35.0","70.2","126.8","134.2","314.6"
