
"日/月","1","2","3","4","5","6","7","8","9","10","11","12"
"01","88","73","82","93","66","86","80","89","91","84","85","90"
"02","91","83","58","81","80","78","77","83","91","73","74","89"
"03","93","83","62","70","79","80","77","81","88","82","80","97"
"04","92","94","64","63","82","84","75","70","86","94","73","97"
"05","95","97","59","83","75","83","57","65","81","90","79","89"
"06","89","94","58","92","85","78","65","64","91","93","79","93"
"07","61","95","58","80","91","81","69","65","84","90","64","70"
"08","66","98","73","56","85","80","65","75","79","93","67","71"
"09","82","94","80","56","66","88","74","75","77","96","73","84"
"10","94","96","71","64","72","88","74","85","79","89","88","87"
"11","91","93","62","72","80","87","75","88","75","72","96","85"
"12","84","92","80","87","85","86","70","86","77","74","93","96"
"13","89","91","74","79","87","80","68","82","77","76","81","94"
"14","86","90","78","86","83","86","66","71","82","80","88","85"
"15","92","65","87","86","69","91","65","70","82","68","88","83"
"16","90","62","91","73","62","91","69","80","78","59","85","90"
"17","94","77","92","69","70","91","73","82","81","61","59","84"
"18","86","79","92","65","70","82","80","80","77","74","63","--"
"19","82","90","92","86","90","74","79","77","71","71","74","--"
"20","79","66","92","93","92","70","74","87","68","86","68","--"
"21","88","68","87","87","87","72","68","82","75","84","75","--"
"22","89","88","86","81","76","77","67","81","82","83","80","--"
"23","93","96","73","84","76","84","69","82","78","79","80","--"
"24","72","94","93","92","79","78","66","83","76","85","67","--"
"25","71","76","95","90","91","74","73","79","83","88","79","--"
"26","76","61","90","81","81","71","82","72","85","75","86","--"
"27","63","63","87","76","69","66","77","73","84","87","86","--"
"28","53","78","97","86","77","67","66","72","86","83","58","--"
"29","64","--","95","85","85","69","69","75","89","81","70","--"
"30","64","--","92","87","93","80","79","80","90","89","87","--"
"31","65","--","81","--","96","--","85","88","--","90","--","--"
"平均","81","83","80","79","80","80","72","78","81","82","78","87"
